from_league,to_league,Position,sub_position,position,foot,GA90_pre,GA_pre,PreMinutes,transfer_fee,market_value_in_eur,market_value_in_eur_player,highest_market_value_in_eur,country_of_birth,country_of_citizenship,height_in_cm,transfer_date,date_of_birth,contract_expiration_date,DeclineFlag
FR1,IT1,FullBack,Right-Back,Defender,right,0.0,0.0,722.0,2000000.0,7000000.0,2000000.0,10000000.0,France,France,180.0,2021-08-30,2002-02-21 00:00:00,2026-06-30 00:00:00,0.0
RU1,ES1,Forward,Centre-Forward,Attack,right,0.2941176470588235,4.0,1224.0,0.0,8000000.0,1400000.0,12000000.0,Argentina,Argentina,190.0,2021-08-30,1999-02-26 00:00:00,2025-06-30 00:00:00,0.0
FR1,FR1,Midfielder,Defensive Midfield,Midfield,right,0.1141649048625792,3.0,2365.0,2000000.0,900000.0,3000000.0,6000000.0,Cameroon,Cameroon,189.0,2021-08-30,2000-01-08 00:00:00,2025-06-30 00:00:00,0.0
BE1,RU1,CenterBack,Centre-Back,Defender,right,0.0410209662716499,2.0,4388.0,2500000.0,850000.0,2500000.0,3000000.0,Belgium,Belgium,189.0,2021-08-29,1997-02-16 00:00:00,2025-06-30 00:00:00,0.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.7340025094102886,39.0,4782.0,10000000.0,16000000.0,2000000.0,16000000.0,France,Algeria,181.0,2021-08-28,1991-10-09 00:00:00,2025-06-30 00:00:00,1.0
FR1,FR1,Forward,Centre-Forward,Attack,right,0.7340025094102886,39.0,4782.0,10000000.0,16000000.0,2000000.0,16000000.0,France,Algeria,181.0,2021-08-28,1991-10-09 00:00:00,2025-06-30 00:00:00,1.0
GB1,GB1,CenterBack,Centre-Back,Defender,right,0.1044602885093682,7.0,6031.0,35000000.0,32000000.0,25000000.0,35000000.0,France,France,190.0,2021-08-28,1994-10-27 00:00:00,2025-06-30 00:00:00,1.0
ES1,IT1,CenterBack,Centre-Back,Defender,right,0.0289948453608247,1.0,3104.0,0.0,4000000.0,13000000.0,13000000.0,Argentina,Argentina,186.0,2021-08-28,2000-06-24 00:00:00,2025-06-30 00:00:00,0.0
GB1,GB1,Midfielder,Central Midfield,Midfield,right,0.0549450549450549,3.0,4914.0,3500000.0,10000000.0,1200000.0,25000000.0,France,France,187.0,2021-08-27,1989-08-16 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,Midfielder,Central Midfield,Midfield,left,0.6537530266343826,9.0,1239.0,0.0,6000000.0,10000000.0,18000000.0,Italy,Italy,188.0,2021-08-27,1999-07-15 00:00:00,2025-06-30 00:00:00,1.0
NL1,FR1,AttMid_Winger,Right Winger,Attack,right,0.2664692820133234,16.0,5404.0,2000000.0,2400000.0,1500000.0,4000000.0,Netherlands,Netherlands,170.0,2021-08-27,1999-08-27 00:00:00,2025-06-30 00:00:00,1.0
TR1,FR1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,2610.0,3500000.0,2400000.0,2000000.0,4000000.0,Türkiye,Türkiye,192.0,2021-08-27,2002-10-29 00:00:00,2027-06-30 00:00:00,1.0
ES1,ES1,Forward,Centre-Forward,Attack,right,0.4569632495164409,21.0,4136.0,0.0,18000000.0,5000000.0,30000000.0,Brazil,Brazil,186.0,2021-08-26,1991-11-23 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,Forward,Second Striker,Attack,right,0.5618203785743052,31.0,4966.0,0.0,30000000.0,3000000.0,38000000.0,Argentina,Argentina,188.0,2021-08-26,1994-08-13 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.4607508532423208,24.0,4688.0,0.0,11000000.0,8000000.0,25000000.0,Argentina,Argentina,180.0,2021-08-26,1995-07-05 00:00:00,2026-06-30 00:00:00,0.0
BE1,IT1,CenterBack,Centre-Back,Defender,left,0.0948699929725931,3.0,2846.0,0.0,5000000.0,24000000.0,24000000.0,Belgium,Belgium,185.0,2021-08-26,2000-05-25 00:00:00,2029-06-30 00:00:00,0.0
,FR1,Midfielder,Attacking Midfield,Midfield,left,0.7317073170731708,5.0,615.0,12000000.0,13000000.0,20000000.0,27000000.0,Croatia,Croatia,178.0,2021-08-26,1998-01-17 00:00:00,2028-06-30 00:00:00,1.0
DK1,L1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4500.0,3000000.0,1500000.0,3000000.0,4500000.0,Denmark,Denmark,190.0,2021-08-26,1999-03-22 00:00:00,2028-06-30 00:00:00,1.0
L1,ES1,Midfielder,Central Midfield,Midfield,left,0.1637355973317162,6.0,3298.0,6000000.0,15000000.0,2000000.0,27000000.0,Denmark,Denmark,182.0,2021-08-25,1991-09-03 00:00:00,2026-06-30 00:00:00,1.0
L1,ES1,Midfielder,Central Midfield,Midfield,left,0.1637355973317162,6.0,3298.0,6000000.0,15000000.0,2000000.0,27000000.0,Denmark,Denmark,182.0,2021-08-25,1991-09-03 00:00:00,2026-06-30 00:00:00,1.0
L1,ES1,Forward,Centre-Forward,Attack,left,0.7779378472936818,42.0,4859.0,0.0,16000000.0,25000000.0,25000000.0,Norway,Norway,195.0,2021-08-25,1995-12-05 00:00:00,2028-06-30 00:00:00,1.0
L1,ES1,Forward,Centre-Forward,Attack,left,0.7779378472936818,42.0,4859.0,0.0,16000000.0,25000000.0,25000000.0,Norway,Norway,195.0,2021-08-25,1995-12-05 00:00:00,2028-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.2977667493796526,8.0,2418.0,0.0,12000000.0,16000000.0,20000000.0,Italy,Italy,185.0,2021-08-25,1999-05-19 00:00:00,2025-06-30 00:00:00,0.0
FR1,IT1,Midfielder,Central Midfield,Midfield,left,0.2415458937198067,10.0,3726.0,7100000.0,9000000.0,1000000.0,10000000.0,Croatia,Croatia,190.0,2021-08-25,1996-11-25 00:00:00,2026-06-30 00:00:00,1.0
L1,ES1,Forward,Centre-Forward,Attack,right,0.6343612334801763,24.0,3405.0,35000000.0,30000000.0,55000000.0,55000000.0,Brazil,Brazil,183.0,2021-08-25,1999-05-27 00:00:00,2029-06-30 00:00:00,0.0
L1,ES1,Forward,Centre-Forward,Attack,right,0.6343612334801763,24.0,3405.0,35000000.0,30000000.0,55000000.0,55000000.0,Brazil,Brazil,183.0,2021-08-25,1999-05-27 00:00:00,2029-06-30 00:00:00,0.0
GB1,IT1,FullBack,Right Midfield,Midfield,right,0.2526062550120289,7.0,2494.0,7000000.0,8000000.0,6000000.0,20000000.0,Italy,Italy,182.0,2021-08-24,1992-06-11 00:00:00,2025-06-30 00:00:00,0.0
L1,L1,CenterBack,Centre-Back,Defender,right,0.0,0.0,1852.0,0.0,1300000.0,2000000.0,4500000.0,Germany,Germany,192.0,2021-08-24,1999-09-01 00:00:00,2025-06-30 00:00:00,0.0
L1,ES1,Midfielder,Defensive Midfield,Midfield,right,0.067618332081142,3.0,3993.0,0.0,4500000.0,900000.0,14000000.0,Spain,Equatorial Guinea,181.0,2021-08-23,1993-02-02 00:00:00,2026-06-30 00:00:00,1.0
FR1,PO1,AttMid_Winger,Left Winger,Attack,both,0.5485017775520569,12.0,1969.0,0.0,6000000.0,2800000.0,10000000.0,Yugoslavia (Republic),Serbia,185.0,2021-08-23,1996-02-15 00:00:00,2025-06-30 00:00:00,1.0
PO1,L1,Forward,Centre-Forward,Attack,left,0.6458658346333853,23.0,3205.0,12000000.0,15000000.0,2500000.0,20000000.0,Germany,Germany,181.0,2021-08-22,1996-05-19 00:00:00,2027-06-30 00:00:00,1.0
L1,IT1,CenterBack,Centre-Back,Defender,left,0.0,0.0,2977.0,500000.0,5000000.0,1000000.0,22000000.0,Yugoslavia (Republic),Serbia,187.0,2021-08-21,1993-03-28 00:00:00,2026-06-30 00:00:00,0.0
IT1,BE1,AttMid_Winger,Centre-Forward,Attack,right,0.5298570227081582,14.0,2378.0,0.0,8500000.0,6000000.0,22000000.0,Cote d'Ivoire,Cote d'Ivoire,185.0,2021-08-21,1997-12-06 00:00:00,2025-06-30 00:00:00,0.0
GB1,,AttMid_Winger,Attacking Midfield,Midfield,right,0.3364485981308411,10.0,2675.0,0.0,8000000.0,20000000.0,20000000.0,Belgium,Brazil,178.0,2021-08-20,1996-01-01 00:00:00,2026-06-30 00:00:00,0.0
ES1,GB1,Midfielder,Attacking Midfield,Midfield,left,0.3999111308598089,20.0,4501.0,35000000.0,40000000.0,100000000.0,110000000.0,Norway,Norway,178.0,2021-08-20,1998-12-17 00:00:00,2028-06-30 00:00:00,0.0
GB1,ES1,Forward,Centre-Forward,Attack,right,0.5113636363636364,17.0,2992.0,16000000.0,12000000.0,800000.0,16000000.0,Spain,Spain,191.0,2021-08-20,1997-06-18 00:00:00,2025-06-30 00:00:00,0.0
GB1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0129870129870129,1.0,6930.0,28000000.0,12000000.0,16000000.0,40000000.0,England,England,190.0,2021-08-20,1998-05-14 00:00:00,2028-06-30 00:00:00,1.0
IT1,IT1,AttMid_Winger,Right Winger,Attack,both,0.4337349397590362,16.0,3320.0,0.0,5000000.0,1000000.0,30000000.0,Spain,Spain,167.0,2021-08-19,1987-07-28 00:00:00,2025-06-30 00:00:00,0.0
IT1,ES1,CenterBack,Centre-Back,Defender,right,0.1394628099173553,9.0,5808.0,3250000.0,7500000.0,3000000.0,20000000.0,Argentina,Argentina,187.0,2021-08-19,1991-06-27 00:00:00,2027-12-31 00:00:00,1.0
FR1,ES1,GoalKeeper,Goalkeeper,Goalkeeper,left,0.0185185185185185,1.0,4860.0,0.0,10000000.0,2000000.0,17000000.0,France,France,186.0,2021-08-19,1991-04-26 00:00:00,2027-06-30 00:00:00,0.0
FR1,ES1,GoalKeeper,Goalkeeper,Goalkeeper,left,0.0185185185185185,1.0,4860.0,0.0,10000000.0,2000000.0,17000000.0,France,France,186.0,2021-08-19,1991-04-26 00:00:00,2027-06-30 00:00:00,0.0
GB1,FR1,FullBack,Left-Back,Defender,left,0.0945378151260504,2.0,1904.0,0.0,14000000.0,12000000.0,30000000.0,Brazil,Italy,176.0,2021-08-19,1994-08-03 00:00:00,2026-06-30 00:00:00,0.0
GB1,L1,CenterBack,Centre-Back,Defender,right,0.0388014658331537,2.0,4639.0,0.0,3500000.0,12000000.0,15000000.0,Japan,Japan,188.0,2021-08-19,1997-01-27 00:00:00,2026-06-30 00:00:00,0.0
GB1,ES1,Forward,Left Winger,Attack,right,0.0,0.0,628.0,23500000.0,15000000.0,5000000.0,50000000.0,Nigeria,Netherlands,178.0,2021-08-19,1997-01-31 00:00:00,2025-06-30 00:00:00,0.0
GB1,ES1,Forward,Left Winger,Attack,right,0.0,0.0,628.0,23500000.0,15000000.0,5000000.0,50000000.0,Nigeria,Netherlands,178.0,2021-08-19,1997-01-31 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,left,0.0,0.0,799.0,0.0,2000000.0,1500000.0,14000000.0,Brazil,Brazil,185.0,2021-08-18,1991-06-10 00:00:00,2025-06-30 00:00:00,0.0
L1,L1,Midfielder,Central Midfield,Midfield,right,0.1786532295006871,13.0,6549.0,5000000.0,7500000.0,10000000.0,30000000.0,Germany,Germany,181.0,2021-08-18,1996-12-08 00:00:00,,1.0
DK1,FR1,CenterBack,Centre-Back,Defender,left,0.4397394136807817,3.0,614.0,538000.0,600000.0,5000000.0,6000000.0,Denmark,Denmark,191.0,2021-08-17,1997-03-16 00:00:00,2025-06-30 00:00:00,1.0
L1,FR1,Midfielder,Defensive Midfield,Midfield,right,0.091556459816887,5.0,4915.0,14000000.0,15000000.0,7000000.0,16000000.0,France,France,183.0,2021-08-17,1995-03-09 00:00:00,2025-06-30 00:00:00,0.0
GB1,IT1,Forward,Centre-Forward,Attack,right,0.7981330221703618,38.0,4285.0,41000000.0,38000000.0,15000000.0,50000000.0,England,England,194.0,2021-08-17,1997-10-02 00:00:00,2025-06-30 00:00:00,1.0
ES1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,1980.0,0.0,4000000.0,2500000.0,4000000.0,Spain,Spain,185.0,2021-08-17,1998-04-13 00:00:00,2025-06-30 00:00:00,1.0
L1,L1,Midfielder,Defensive Midfield,Midfield,right,0.209414712725971,13.0,5587.0,6500000.0,7000000.0,15000000.0,17000000.0,Germany,Germany,187.0,2021-08-16,1994-09-22 00:00:00,2028-06-30 00:00:00,0.0
ES1,ES1,Midfielder,Central Midfield,Midfield,right,0.1480263157894736,1.0,608.0,0.0,5000000.0,2500000.0,5000000.0,Spain,Spain,178.0,2021-08-16,1999-01-12 00:00:00,2028-06-30 00:00:00,1.0
ES1,ES1,Midfielder,Central Midfield,Midfield,right,0.1480263157894736,1.0,608.0,0.0,5000000.0,2500000.0,5000000.0,Spain,Spain,178.0,2021-08-16,1999-01-12 00:00:00,2028-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.7697467717591817,51.0,5963.0,2800000.0,4000000.0,2000000.0,32000000.0,Jugoslawien (SFR),Bosnia-Herzegovina,193.0,2021-08-14,1986-03-17 00:00:00,2025-06-30 00:00:00,0.0
ES1,GB1,CenterBack,Centre-Back,Defender,right,0.0728351766927434,6.0,7414.0,40000000.0,70000000.0,20000000.0,80000000.0,France,France,191.0,2021-08-14,1993-04-25 00:00:00,2026-06-30 00:00:00,1.0
NL1,IT1,FullBack,Right-Back,Defender,right,0.3346243222308288,24.0,6455.0,14250000.0,16000000.0,28000000.0,30000000.0,Netherlands,Netherlands,188.0,2021-08-14,1996-04-18 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,left,0.0,0.0,2611.0,0.0,2200000.0,3500000.0,5000000.0,Italy,Italy,191.0,2021-08-13,1996-09-06 00:00:00,2028-06-30 00:00:00,0.0
GB1,GB1,Midfielder,Central Midfield,Midfield,right,0.4992295839753466,18.0,3245.0,29400000.0,16000000.0,28000000.0,38000000.0,England,England,186.0,2021-08-13,1999-08-20 00:00:00,2027-06-30 00:00:00,1.0
IT1,GB1,Forward,Centre-Forward,Attack,left,0.9285530049006964,80.0,7754.0,113000000.0,100000000.0,22000000.0,100000000.0,Belgium,Belgium,191.0,2021-08-12,1993-05-13 00:00:00,2027-06-30 00:00:00,0.0
BE1,IT1,Forward,Centre-Forward,Attack,right,0.4202037351443123,11.0,2356.0,0.0,2800000.0,2200000.0,11000000.0,Nigeria,Nigeria,181.0,2021-08-12,1997-08-29 00:00:00,2025-06-30 00:00:00,0.0
IT1,IT1,AttMid_Winger,Right Winger,Attack,right,0.1225045372050816,3.0,2204.0,550000.0,3200000.0,6000000.0,10000000.0,Brazil,Brazil,168.0,2021-08-12,1997-04-18 00:00:00,2027-06-30 00:00:00,0.0
ES1,ES1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,2238.0,0.0,2500000.0,900000.0,2500000.0,Spain,Spain,186.0,2021-08-11,1997-07-09 00:00:00,2027-06-30 00:00:00,1.0
FR1,GB1,AttMid_Winger,Centre-Forward,Attack,right,0.5027932960893855,15.0,2685.0,10000000.0,10000000.0,30000000.0,30000000.0,France,DR Congo,176.0,2021-08-10,1996-09-03 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.0632022471910112,1.0,1424.0,0.0,5000000.0,800000.0,25000000.0,Italy,Italy,187.0,2021-08-09,1994-05-05 00:00:00,2025-06-30 00:00:00,0.0
L1,L1,AttMid_Winger,Attacking Midfield,Midfield,right,0.308300395256917,13.0,3795.0,7100000.0,5000000.0,2000000.0,10000000.0,Germany,Germany,176.0,2021-08-09,1997-11-24 00:00:00,2025-06-30 00:00:00,0.0
L1,L1,Midfielder,Central Midfield,Midfield,right,0.052539404553415,1.0,1713.0,0.0,7000000.0,4000000.0,24000000.0,Germany,Germany,186.0,2021-08-09,1999-01-08 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.1648351648351648,3.0,1638.0,2000000.0,2500000.0,6000000.0,6000000.0,Yugoslavia (Republic),Albania,187.0,2021-08-09,1996-09-30 00:00:00,2025-06-30 00:00:00,1.0
IT1,RU1,CenterBack,Centre-Back,Defender,right,0.021271567005436,1.0,4231.0,900000.0,950000.0,7000000.0,8000000.0,France,Tunisia,190.0,2021-08-09,1998-05-26 00:00:00,2027-06-30 00:00:00,0.0
ES1,ES1,FullBack,Left-Back,Defender,left,0.0,0.0,1594.0,1200000.0,2000000.0,2200000.0,5000000.0,Colombia,Colombia,185.0,2021-08-08,1992-08-21 00:00:00,2027-06-30 00:00:00,0.0
ES1,ES1,FullBack,Left-Back,Defender,left,0.0,0.0,1594.0,1200000.0,2000000.0,2200000.0,5000000.0,Colombia,Colombia,185.0,2021-08-08,1992-08-21 00:00:00,2027-06-30 00:00:00,0.0
IT1,GB1,CenterBack,Centre-Back,Defender,right,0.1543739279588336,22.0,12826.0,0.0,35000000.0,55000000.0,65000000.0,Argentina,Argentina,185.0,2021-08-06,1998-04-27 00:00:00,2027-06-30 00:00:00,1.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.1543739279588336,22.0,12826.0,17000000.0,35000000.0,55000000.0,65000000.0,Argentina,Argentina,185.0,2021-08-06,1998-04-27 00:00:00,2027-06-30 00:00:00,1.0
GB1,GB1,AttMid_Winger,Left Winger,Attack,right,0.5314633696253921,32.0,5419.0,117500000.0,65000000.0,35000000.0,100000000.0,England,England,180.0,2021-08-05,1995-09-10 00:00:00,2027-06-30 00:00:00,1.0
NL1,FR1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,7080.0,1000000.0,5000000.0,3500000.0,7000000.0,Netherlands,Netherlands,193.0,2021-08-04,1991-03-10 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.1543739279588336,11.0,6413.0,0.0,35000000.0,55000000.0,65000000.0,Argentina,Argentina,185.0,2021-08-04,1998-04-27 00:00:00,2027-06-30 00:00:00,1.0
L1,GB1,AttMid_Winger,Right Winger,Attack,left,0.7299618320610687,34.0,4192.0,32000000.0,35000000.0,32000000.0,45000000.0,Jamaica,Jamaica,178.0,2021-08-04,1997-08-09 00:00:00,2027-06-30 00:00:00,1.0
IT1,IT1,Forward,Centre-Forward,Attack,left,0.6605504587155964,12.0,1635.0,0.0,4000000.0,2500000.0,5000000.0,Italy,Italy,185.0,2021-08-03,1997-05-21 00:00:00,2028-06-30 00:00:00,1.0
,FR1,FullBack,Left-Back,Defender,left,0.0513259195893926,2.0,3507.0,0.0,2500000.0,3500000.0,3500000.0,Ghana,Ghana,178.0,2021-08-03,1998-07-18 00:00:00,2026-06-30 00:00:00,0.0
L1,BE1,Forward,Centre-Forward,Attack,right,0.8620689655172413,5.0,522.0,0.0,8000000.0,35000000.0,50000000.0,Netherlands,Netherlands,193.0,2021-08-03,2001-05-22 00:00:00,2029-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.5419354838709678,28.0,4650.0,19600000.0,7000000.0,4000000.0,14000000.0,Uzbekistan,Uzbekistan,190.0,2021-08-02,1995-06-29 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,Forward,Centre-Forward,Attack,right,0.5419354838709678,28.0,4650.0,19600000.0,7000000.0,4000000.0,14000000.0,Uzbekistan,Uzbekistan,190.0,2021-08-02,1995-06-29 00:00:00,2026-06-30 00:00:00,0.0
FR1,IT1,Midfielder,Central Midfield,Midfield,right,0.0892561983471074,3.0,3025.0,0.0,2000000.0,2500000.0,5000000.0,Mali,Mali,183.0,2021-07-31,1996-04-10 00:00:00,2027-06-30 00:00:00,0.0
ES1,ES1,FullBack,Left-Back,Defender,left,0.0880052151238592,3.0,3068.0,4000000.0,6000000.0,4000000.0,12000000.0,Spain,Spain,172.0,2021-07-31,1994-11-19 00:00:00,2026-06-30 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,right,0.0,0.0,1390.0,7200000.0,7000000.0,4000000.0,7000000.0,Italy,Italy,188.0,2021-07-31,2000-02-14 00:00:00,2025-06-30 00:00:00,0.0
GB1,GB1,FullBack,Right-Back,Defender,right,0.0,0.0,3375.0,58500000.0,28000000.0,50000000.0,55000000.0,England,England,186.0,2021-07-30,1997-10-08 00:00:00,2028-06-30 00:00:00,0.0
,GB1,Midfielder,Central Midfield,Midfield,right,0.1388353258773621,4.0,2593.0,0.0,15000000.0,40000000.0,50000000.0,England,England,182.0,2021-07-30,2000-02-06 00:00:00,2029-06-30 00:00:00,0.0
FR1,GB1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,4365.0,0.0,17000000.0,10000000.0,17500000.0,France,France,195.0,2021-07-29,1993-02-27 00:00:00,2027-06-30 00:00:00,1.0
FR1,GB1,CenterBack,Centre-Back,Defender,right,0.07433409043981,4.0,4843.0,17500000.0,22000000.0,32000000.0,35000000.0,Denmark,Denmark,192.0,2021-07-28,1996-05-31 00:00:00,2029-06-30 00:00:00,1.0
GB1,FR1,CenterBack,Centre-Back,Defender,left,0.0,0.0,1251.0,0.0,6000000.0,800000.0,19000000.0,France,France,187.0,2021-07-27,1990-02-13 00:00:00,,0.0
NL1,L1,AttMid_Winger,Right Winger,Attack,right,0.9965510982029409,61.0,5509.0,30000000.0,30000000.0,25000000.0,40000000.0,Netherlands,Netherlands,176.0,2021-07-27,1999-01-19 00:00:00,,1.0
IT1,IT1,FullBack,Left-Back,Defender,left,0.1478318002628121,5.0,3044.0,0.0,6000000.0,2500000.0,6000000.0,Italy,Italy,187.0,2021-07-27,1997-11-29 00:00:00,2026-06-30 00:00:00,0.0
NL1,FR1,Midfielder,Defensive Midfield,Midfield,right,0.152448413920542,11.0,6494.0,6000000.0,6000000.0,8000000.0,13000000.0,Netherlands,Netherlands,185.0,2021-07-27,1997-01-07 00:00:00,2026-06-30 00:00:00,1.0
,PO1,AttMid_Winger,Centre-Back,Defender,right,0.0333333333333333,1.0,2700.0,0.0,700000.0,1200000.0,1500000.0,Brazil,Brazil,194.0,2021-07-27,1997-05-03 00:00:00,2027-06-30 00:00:00,0.0
GB1,ES1,FullBack,Left-Back,Defender,left,0.1864898466639038,5.0,2413.0,500000.0,4500000.0,1300000.0,10000000.0,Spain,Spain,183.0,2021-07-26,1993-02-23 00:00:00,2026-06-30 00:00:00,1.0
GB1,GB1,AttMid_Winger,Right Winger,Attack,left,0.421875,9.0,1920.0,14000000.0,17000000.0,17000000.0,25000000.0,Wales,Wales,173.0,2021-07-24,1997-03-22 00:00:00,2026-06-30 00:00:00,0.0
IT1,PO1,Midfielder,Defensive Midfield,Midfield,right,0.1123361764094029,6.0,4807.0,6000000.0,5000000.0,2500000.0,13000000.0,France,France,187.0,2021-07-23,1994-03-17 00:00:00,2025-06-30 00:00:00,1.0
L1,GB1,AttMid_Winger,Left Winger,Attack,right,1.094224924012158,76.0,6251.0,85000000.0,100000000.0,30000000.0,130000000.0,England,England,180.0,2021-07-23,2000-03-25 00:00:00,2025-06-30 00:00:00,1.0
FR1,IT1,FullBack,Right-Back,Defender,right,0.1103617412630288,2.0,1631.0,3900000.0,3500000.0,2500000.0,7000000.0,France,France,180.0,2021-07-22,1998-02-08 00:00:00,2028-06-30 00:00:00,1.0
SC1,GB1,CenterBack,Centre-Back,Defender,right,0.1094446696392379,9.0,7401.0,15700000.0,7000000.0,18000000.0,18000000.0,Norway,Norway,198.0,2021-07-21,1998-04-17 00:00:00,2028-06-30 00:00:00,0.0
IT1,IT1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,6330.0,2200000.0,9000000.0,500000.0,10000000.0,Italy,Italy,191.0,2021-07-20,1991-03-02 00:00:00,2025-06-30 00:00:00,1.0
L1,L1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,2295.0,1000000.0,2500000.0,4000000.0,5500000.0,Denmark,Denmark,188.0,2021-07-20,1992-08-04 00:00:00,,1.0
IT1,IT1,GoalKeeper,Goalkeeper,Goalkeeper,right,0.0,0.0,3330.0,0.0,3500000.0,3000000.0,4500000.0,Italy,Italy,191.0,2021-07-20,1996-02-20 00:00:00,2026-06-30 00:00:00,1.0
FR1,FR1,FullBack,Left-Back,Defender,left,0.193215972520395,5.0,2329.0,3000000.0,3500000.0,3500000.0,7000000.0,Norway,Norway,173.0,2021-07-20,1994-12-17 00:00:00,2027-06-30 00:00:00,1.0
GB1,L1,Forward,Centre-Forward,Attack,right,0.4658385093167702,10.0,1932.0,8550000.0,5000000.0,18000000.0,30000000.0,Nigeria,Nigeria,183.0,2021-07-20,1997-08-12 00:00:00,2027-06-30 00:00:00,0.0
IT1,FR1,AttMid_Winger,Attacking Midfield,Midfield,both,0.3983559911476447,14.0,3163.0,0.0,14000000.0,35000000.0,35000000.0,Netherlands,Netherlands,172.0,2021-07-20,1999-05-05 00:00:00,2028-06-30 00:00:00,0.0
DK1,GB1,Midfielder,Central Midfield,Midfield,right,0.1556756756756756,8.0,4625.0,10000000.0,6000000.0,7000000.0,10000000.0,Nigeria,Nigeria,183.0,2021-07-20,1998-01-01 00:00:00,2025-06-30 00:00:00,1.0
ES1,IT1,AttMid_Winger,Right Winger,Attack,both,0.5633124699085219,13.0,2077.0,0.0,15000000.0,45000000.0,45000000.0,Spain,Morocco,170.0,2021-07-19,1999-08-03 00:00:00,2027-06-30 00:00:00,1.0
BE1,GB1,Midfielder,Central Midfield,Midfield,right,0.1644211007079241,8.0,4379.0,17500000.0,12000000.0,9000000.0,16000000.0,Belgium,Belgium,183.0,2021-07-19,1999-10-22 00:00:00,2025-06-30 00:00:00,1.0
BE1,GB1,Midfielder,Central Midfield,Midfield,right,0.1644211007079241,8.0,4379.0,17500000.0,12000000.0,9000000.0,16000000.0,Belgium,Belgium,183.0,2021-07-19,1999-10-22 00:00:00,2025-06-30 00:00:00,1.0
ES1,FR1,Forward,Centre-Forward,Attack,right,0.4568527918781725,16.0,3152.0,0.0,3000000.0,700000.0,25000000.0,France,France,172.0,2021-07-18,1987-05-09 00:00:00,,0.0
FR1,IT1,FullBack,Left-Back,Defender,left,0.1547721410146173,4.0,2326.0,5400000.0,6500000.0,1500000.0,12000000.0,France,Senegal,182.0,2021-07-18,1997-01-03 00:00:00,2025-06-30 00:00:00,1.0
GB1,IT1,Forward,Centre-Forward,Attack,left,0.7508939213349226,21.0,2517.0,4800000.0,4000000.0,3000000.0,27000000.0,France,France,192.0,2021-07-17,1986-09-30 00:00:00,2025-12-31 00:00:00,0.0
IT1,IT1,CenterBack,Centre-Back,Defender,left,0.1147227533460803,2.0,1569.0,800000.0,1800000.0,800000.0,4000000.0,Italy,Italy,186.0,2021-07-17,1991-02-01 00:00:00,2025-06-30 00:00:00,1.0
IT1,FR1,GoalKeeper,Goalkeeper,Goalkeeper,left,0.0,0.0,6644.0,0.0,10000000.0,10000000.0,24000000.0,Spain,Spain,189.0,2021-07-17,1994-12-13 00:00:00,2025-06-30 00:00:00,0.0
GB1,IT1,AttMid_Winger,Left Winger,Attack,right,0.2811035918792295,6.0,1921.0,3000000.0,10000000.0,8000000.0,45000000.0,Brazil,Brazil,175.0,2021-07-16,1993-04-15 00:00:00,2027-12-31 00:00:00,0.0
FR1,FR1,Midfielder,Defensive Midfield,Midfield,left,0.1734661098618695,6.0,3113.0,0.0,4000000.0,2000000.0,10000000.0,Cote d'Ivoire,Cote d'Ivoire,186.0,2021-07-16,1994-03-20 00:00:00,2026-06-30 00:00:00,0.0
GB1,L1,Forward,Centre-Forward,Attack,right,0.5129064699966477,17.0,2983.0,8000000.0,12000000.0,3000000.0,18000000.0,Germany,Germany,185.0,2021-07-16,1998-12-14 00:00:00,2025-06-30 00:00:00,0.0
